id,time,vx,vy,vz,wx,wy,wz
2022-12-14-08-02-07,1671026562.6830354,0.7444939613342285,0.0,0.0,0.0,0.0,0.0
2022-12-14-08-02-07,1671026562.699695,0.7444939613342285,0.0,0.0,0.0,0.0,0.0
2022-12-14-08-02-07,1671026562.716317,0.7444939613342285,0.0,0.0,0.0,0.0,0.0
2022-12-14-08-02-07,1671026562.7329984,0.7444939613342285,0.0,0.0,0.0,0.0,0.0
2022-12-14-08-02-07,1671026562.7497191,0.7444939613342285,0.0,0.0,0.0,0.0,0.0
2022-12-14-08-02-07,1671026562.7663212,0.7444939613342285,0.0,0.0,0.0,0.0,0.0
2022-12-14-08-02-07,1671026562.7829854,0.7444939613342285,0.0,0.0,0.0,0.0,0.0
2022-12-14-08-02-07,1671026562.799632,0.7444939613342285,0.0,0.0,0.0,0.0,0.0
2022-12-14-08-02-07,1671026562.8163378,0.7444939613342285,0.0,0.0,0.0,0.0,0.0
2022-12-14-08-02-07,1671026562.83299,0.7444939613342285,0.0,0.0,0.0,0.0,0.0
2022-12-14-08-02-07,1671026562.8496351,0.7444939613342285,0.0,0.0,0.0,0.0,0.0
2022-12-14-08-02-07,1671026562.866302,0.7444939613342285,0.0,0.0,0.0,0.0,0.0
2022-12-14-08-02-07,1671026562.88299,0.7444939613342285,0.0,0.0,0.0,0.0,0.0
2022-12-14-08-02-07,1671026562.8996527,0.7474640607833862,0.0,0.0,0.0,0.0,0.0
2022-12-14-08-02-07,1671026562.9163065,0.7474640607833862,0.0,0.0,0.0,0.0,0.0
2022-12-14-08-02-07,1671026562.9341261,0.7474640607833862,0.0,0.0,0.0,0.0,0.0
2022-12-14-08-02-07,1671026562.9496646,0.7474640607833862,0.0,0.0,0.0,0.0,0.0
2022-12-14-08-02-07,1671026562.9663117,0.7474640607833862,0.0,0.0,0.0,0.0,0.0
2022-12-14-08-02-07,1671026562.9829872,0.7474640607833862,0.0,0.0,0.0,0.0,0.0
2022-12-14-08-02-07,1671026562.9996386,0.7503650188446045,0.0,0.0,0.0,0.0,0.0
2022-12-14-08-02-07,1671026563.0164073,0.7503650188446045,0.0,0.0,0.0,0.0,0.0
2022-12-14-08-02-07,1671026563.0329974,0.7503650188446045,0.0,0.0,0.0,0.0,0.0
2022-12-14-08-02-07,1671026563.049643,0.7503650188446045,0.0,0.0,0.0,0.0,0.0
2022-12-14-08-02-07,1671026563.06632,0.7503650188446045,0.0,0.0,0.0,0.0,0.0
2022-12-14-08-02-07,1671026563.0829995,0.7503650188446045,0.0,0.0,0.0,0.0,0.0
2022-12-14-08-02-07,1671026563.0996552,0.7503650188446045,0.0,0.0,0.0,0.0,0.0
2022-12-14-08-02-07,1671026563.1163046,0.7503650188446045,0.0,0.0,0.0,0.0,0.0
2022-12-14-08-02-07,1671026563.132982,0.7503650188446045,0.0,0.0,0.0,0.0,0.0
2022-12-14-08-02-07,1671026563.1496594,0.7503650188446045,0.0,0.0,0.0,0.0,0.0
2022-12-14-08-02-07,1671026563.166336,0.7503650188446045,0.0,0.0,0.0,0.0,0.0
2022-12-14-08-02-07,1671026563.1829708,0.7503650188446045,0.0,0.0,0.0,0.0,0.0
2022-12-14-08-02-07,1671026563.1996415,0.7503650188446045,0.0,0.0,0.0,0.0,0.0
2022-12-14-08-02-07,1671026563.216336,0.7503650188446045,0.0,0.0,0.0,0.0,0.0
2022-12-14-08-02-07,1671026563.232977,0.7503650188446045,0.0,0.0,0.0,0.0,0.0
2022-12-14-08-02-07,1671026563.2496455,0.7503650188446045,0.0,0.0,0.0,0.0,0.0
2022-12-14-08-02-07,1671026563.2663846,0.7503650188446045,0.0,0.0,0.0,0.0,0.0
2022-12-14-08-02-07,1671026563.2830744,0.7503650188446045,0.0,0.0,0.0,0.0,0.0
2022-12-14-08-02-07,1671026563.299663,0.7503650188446045,0.0,0.0,0.0,0.0,0.0
2022-12-14-08-02-07,1671026563.3163385,0.7503650188446045,0.0,0.0,0.0,0.0,0.0
2022-12-14-08-02-07,1671026563.333022,0.7503650188446045,0.0,0.0,0.0,0.0,0.0
2022-12-14-08-02-07,1671026563.3496542,0.7503650188446045,0.0,0.0,0.0,0.0,0.0
2022-12-14-08-02-07,1671026563.3663228,0.7503650188446045,0.0,0.0,0.0,0.0,0.0
2022-12-14-08-02-07,1671026563.3830085,0.7503650188446045,0.0,0.0,0.0,0.0,0.0
2022-12-14-08-02-07,1671026563.3996737,0.7503650188446045,0.0,0.0,0.0,0.0,0.0
2022-12-14-08-02-07,1671026563.4163396,0.7503650188446045,0.0,0.0,0.0,0.0,0.0
2022-12-14-08-02-07,1671026563.433035,0.7503650188446045,0.0,0.0,0.0,0.0,0.0
2022-12-14-08-02-07,1671026563.449677,0.7503650188446045,0.0,0.0,0.0,0.0,0.0
2022-12-14-08-02-07,1671026563.4663572,0.7503650188446045,0.0,0.0,0.0,0.0,0.0
2022-12-14-08-02-07,1671026563.4831202,0.7503650188446045,0.0,0.0,0.0,0.0,0.0
2022-12-14-08-02-07,1671026563.499669,0.7356528639793396,0.0,0.0,0.0,0.0,0.0
2022-12-14-08-02-07,1671026563.51635,0.7179706692695618,0.0,0.0,0.0,0.0,0.0
2022-12-14-08-02-07,1671026563.532991,0.7179706692695618,0.0,0.0,0.0,0.0,0.0
2022-12-14-08-02-07,1671026563.5496628,0.7179706692695618,0.0,0.0,0.0,0.0,0.0
2022-12-14-08-02-07,1671026563.5663216,0.7179706692695618,0.0,0.0,0.0,0.0,0.0
2022-12-14-08-02-07,1671026563.5829935,0.7179706692695618,0.0,0.0,0.0,0.0,0.0
2022-12-14-08-02-07,1671026563.6001472,0.7179706692695618,0.0,0.0,0.0,0.0,0.0
2022-12-14-08-02-07,1671026563.61635,0.7179706692695618,0.0,0.0,0.0,0.0,0.0
2022-12-14-08-02-07,1671026563.6330245,0.7179706692695618,0.0,0.0,0.0,0.0,0.0
2022-12-14-08-02-07,1671026563.6496243,0.7179706692695618,0.0,0.0,0.0,0.0,0.0
2022-12-14-08-02-07,1671026563.6663837,0.7179706692695618,0.0,0.0,0.0,0.0,0.0
2022-12-14-08-02-07,1671026563.6830237,0.7179706692695618,0.0,0.0,0.0,0.0,0.0
2022-12-14-08-02-07,1671026563.699647,0.7179706692695618,0.0,0.0,0.0,0.0,0.0
2022-12-14-08-02-07,1671026563.7163234,0.7179706692695618,0.0,0.0,0.0,0.0,0.0
2022-12-14-08-02-07,1671026563.7330384,0.7179706692695618,0.0,0.0,0.0,0.0,0.0
2022-12-14-08-02-07,1671026563.749692,0.7179706692695618,0.0,0.0,0.0,0.0,0.0
2022-12-14-08-02-07,1671026563.766302,0.7179706692695618,0.0,0.0,0.0,0.0,0.0
2022-12-14-08-02-07,1671026563.782981,0.7179706692695618,0.0,0.0,0.0,0.0,0.0
2022-12-14-08-02-07,1671026563.7997534,0.7297818064689636,0.0,0.0,0.0,0.0,0.0
2022-12-14-08-02-07,1671026563.8163407,0.7297818064689636,0.0,0.0,0.0,0.0,0.012202274985611439
2022-12-14-08-02-07,1671026563.8329995,0.7297818064689636,0.0,0.0,0.0,0.0,0.01405856292694807
2022-12-14-08-02-07,1671026563.8496633,0.7297818064689636,0.0,0.0,0.0,0.0,0.02510993741452694
2022-12-14-08-02-07,1671026563.8663604,0.7297818064689636,0.0,0.0,0.0,0.0,0.02510993741452694
2022-12-14-08-02-07,1671026563.8830817,0.7297818064689636,0.0,0.0,0.0,0.0,0.02510993741452694
2022-12-14-08-02-07,1671026563.8997154,0.7297818064689636,0.0,0.0,0.0,0.0,0.03616131469607353
2022-12-14-08-02-07,1671026563.916342,0.7297818064689636,0.0,0.0,0.0,0.0,0.03616131469607353
2022-12-14-08-02-07,1671026563.9335194,0.7297818064689636,0.0,0.0,0.0,0.0,0.047212690114974976
2022-12-14-08-02-07,1671026563.949659,0.7297818064689636,0.0,0.0,0.0,0.0,0.047212690114974976
2022-12-14-08-02-07,1671026563.9663105,0.7297818064689636,0.0,0.0,0.0,0.0,0.047212690114974976
2022-12-14-08-02-07,1671026563.9830146,0.7297818064689636,0.0,0.0,0.0,0.0,0.047212690114974976
2022-12-14-08-02-07,1671026563.9996793,0.7297818064689636,0.0,0.0,0.0,0.0,0.047212690114974976
2022-12-14-08-02-07,1671026564.0163772,0.7297818064689636,0.0,0.0,0.0,0.0,0.047212690114974976
2022-12-14-08-02-07,1671026564.0330296,0.7297818064689636,0.0,0.0,0.0,0.0,0.047212690114974976
2022-12-14-08-02-07,1671026564.0496755,0.7297818064689636,0.0,0.0,0.0,0.0,0.047212690114974976
2022-12-14-08-02-07,1671026564.0663204,0.7297818064689636,0.0,0.0,0.0,0.0,0.047212690114974976
2022-12-14-08-02-07,1671026564.0830142,0.7297818064689636,0.0,0.0,0.0,0.0,0.04350012168288231
2022-12-14-08-02-07,1671026564.0996747,0.7297818064689636,0.0,0.0,0.0,0.0,0.04350012168288231
2022-12-14-08-02-07,1671026564.1163454,0.7297818064689636,0.0,0.0,0.0,0.0,0.04350012168288231
2022-12-14-08-02-07,1671026564.133052,0.7297818064689636,0.0,0.0,0.0,0.0,0.04350012168288231
2022-12-14-08-02-07,1671026564.1496694,0.7297818064689636,0.0,0.0,0.0,0.0,0.05088210105895996
2022-12-14-08-02-07,1671026564.1663265,0.7297818064689636,0.0,0.0,0.0,0.0,0.05088210105895996
2022-12-14-08-02-07,1671026564.1829944,0.7297818064689636,0.0,0.0,0.0,0.0,0.05088210105895996
2022-12-14-08-02-07,1671026564.1998715,0.7297818064689636,0.0,0.0,0.0,0.0,0.09875701367855072
2022-12-14-08-02-07,1671026564.2164767,0.7297818064689636,0.0,0.0,0.0,0.0,0.14848820865154266
2022-12-14-08-02-07,1671026564.233003,0.7297818064689636,0.0,0.0,0.0,0.0,0.16139589250087738
2022-12-14-08-02-07,1671026564.2496238,0.7326828241348267,0.0,0.0,0.0,0.0,0.21112708747386932
2022-12-14-08-02-07,1671026564.266303,0.7474640607833862,0.0,0.0,0.0,0.0,0.21112708747386932
2022-12-14-08-02-07,1671026564.2830806,0.7474640607833862,0.0,0.0,0.0,0.0,0.21112708747386932
2022-12-14-08-02-07,1671026564.2996986,0.7474640607833862,0.0,0.0,0.0,0.0,0.21298335492610931
2022-12-14-08-02-07,1671026564.316356,0.7474640607833862,0.0,0.0,0.0,0.0,0.21298335492610931
2022-12-14-08-02-07,1671026564.3330793,0.7474640607833862,0.0,0.0,0.0,0.0,0.21298335492610931
2022-12-14-08-02-07,1671026564.349676,0.7474640607833862,0.0,0.0,0.0,0.0,0.21298335492610931
2022-12-14-08-02-07,1671026564.3663125,0.7474640607833862,0.0,0.0,0.0,0.0,0.21298335492610931
2022-12-14-08-02-07,1671026564.3829997,0.7474640607833862,0.0,0.0,0.0,0.0,0.21298335492610931
2022-12-14-08-02-07,1671026564.399678,0.7503650188446045,0.0,0.0,0.0,0.0,0.21298335492610931
2022-12-14-08-02-07,1671026564.416375,0.7503650188446045,0.0,0.0,0.0,0.0,0.21298335492610931
2022-12-14-08-02-07,1671026564.4330406,0.7503650188446045,0.0,0.0,0.0,0.0,0.21298335492610931
2022-12-14-08-02-07,1671026564.4496655,0.7503650188446045,0.0,0.0,0.0,0.0,0.21298335492610931
2022-12-14-08-02-07,1671026564.466341,0.7503650188446045,0.0,0.0,0.0,0.0,0.21298335492610931
2022-12-14-08-02-07,1671026564.4830947,0.7651462554931641,0.0,0.0,0.0,0.0,0.22403472661972046
2022-12-14-08-02-07,1671026564.4996705,0.7651462554931641,0.0,0.0,0.0,0.0,0.22403472661972046
2022-12-14-08-02-07,1671026564.5163202,0.7651462554931641,0.0,0.0,0.0,0.0,0.2368992418050766
2022-12-14-08-02-07,1671026564.5341718,0.7828284502029419,0.0,0.0,0.0,0.0,0.24980691075325012
2022-12-14-08-02-07,1671026564.5496688,0.7828284502029419,0.0,0.0,0.0,0.0,0.24980691075325012
2022-12-14-08-02-07,1671026564.566321,0.7828284502029419,0.0,0.0,0.0,0.0,0.24980691075325012
2022-12-14-08-02-07,1671026564.5830066,0.7828284502029419,0.0,0.0,0.0,0.0,0.24980691075325012
2022-12-14-08-02-07,1671026564.5996504,0.7828284502029419,0.0,0.0,0.0,0.0,0.24980691075325012
2022-12-14-08-02-07,1671026564.616417,0.7828284502029419,0.0,0.0,0.0,0.0,0.24613748490810394
2022-12-14-08-02-07,1671026564.6330025,0.7828284502029419,0.0,0.0,0.0,0.0,0.24613748490810394
2022-12-14-08-02-07,1671026564.649639,0.7828284502029419,0.0,0.0,0.0,0.0,0.21112708747386932
2022-12-14-08-02-07,1671026564.6663287,0.7828284502029419,0.0,0.0,0.0,0.0,0.20745766162872314
2022-12-14-08-02-07,1671026564.6830025,0.7828284502029419,0.0,0.0,0.0,0.0,0.1743035465478897
2022-12-14-08-02-07,1671026564.7014737,0.7768883109092712,0.0,0.0,0.0,0.0,0.13376741111278534
2022-12-14-08-02-07,1671026564.7163954,0.7768883109092712,0.0,0.0,0.0,0.0,0.13376741111278534
2022-12-14-08-02-07,1671026564.7330897,0.7768883109092712,0.0,0.0,0.0,0.0,0.1227160394191742
2022-12-14-08-02-07,1671026564.7497373,0.7768883109092712,0.0,0.0,0.0,0.0,0.10980840027332306
2022-12-14-08-02-07,1671026564.7663305,0.7768883109092712,0.0,0.0,0.0,0.0,0.10980840027332306
2022-12-14-08-02-07,1671026564.7829704,0.7768883109092712,0.0,0.0,0.0,0.0,0.10980840027332306
2022-12-14-08-02-07,1671026564.7997468,0.7768883109092712,0.0,0.0,0.0,0.0,0.10980840027332306
2022-12-14-08-02-07,1671026564.8163292,0.7886995077133179,0.0,0.0,0.0,0.0,0.10980840027332306
2022-12-14-08-02-07,1671026564.8329985,0.7886995077133179,0.0,0.0,0.0,0.0,0.10980840027332306
2022-12-14-08-02-07,1671026564.8497007,0.7886995077133179,0.0,0.0,0.0,0.0,0.10980840027332306
2022-12-14-08-02-07,1671026564.8663442,0.7886995077133179,0.0,0.0,0.0,0.0,0.10980840027332306
2022-12-14-08-02-07,1671026564.8830748,0.7886995077133179,0.0,0.0,0.0,0.0,0.10613897442817688
2022-12-14-08-02-07,1671026564.8996964,0.7886995077133179,0.0,0.0,0.0,0.0,0.10613897442817688
2022-12-14-08-02-07,1671026564.9175155,0.773987352848053,0.0,0.0,0.0,0.0,0.10613897442817688
2022-12-14-08-02-07,1671026564.9335191,0.773987352848053,0.0,0.0,0.0,0.0,0.09508760273456573
2022-12-14-08-02-07,1671026564.9496605,0.773987352848053,0.0,0.0,0.0,0.0,0.06007719039916992
2022-12-14-08-02-07,1671026564.96634,0.773987352848053,0.0,0.0,0.0,0.0,0.05640779063105583
2022-12-14-08-02-07,1671026564.9830127,0.773987352848053,0.0,0.0,0.0,0.0,0.05640779063105583
2022-12-14-08-02-07,1671026565.0001233,0.773987352848053,0.0,0.0,0.0,0.0,0.012202274985611439
2022-12-14-08-02-07,1671026565.0163553,0.773987352848053,0.0,0.0,0.0,0.0,0.0
2022-12-14-08-02-07,1671026565.032981,0.773987352848053,0.0,0.0,0.0,0.0,0.0
2022-12-14-08-02-07,1671026565.049652,0.773987352848053,0.0,0.0,0.0,0.0,0.0
2022-12-14-08-02-07,1671026565.0663118,0.773987352848053,0.0,0.0,0.0,0.0,0.0
2022-12-14-08-02-07,1671026565.083013,0.773987352848053,0.0,0.0,0.0,0.0,0.0
2022-12-14-08-02-07,1671026565.0996733,0.773987352848053,0.0,0.0,0.0,0.0,0.0
2022-12-14-08-02-07,1671026565.116346,0.773987352848053,0.0,0.0,0.0,0.0,0.0
2022-12-14-08-02-07,1671026565.1330347,0.773987352848053,0.0,0.0,0.0,0.0,0.0
2022-12-14-08-02-07,1671026565.149695,0.773987352848053,0.0,0.0,0.0,0.0,0.0
2022-12-14-08-02-07,1671026565.1663277,0.773987352848053,0.0,0.0,0.0,0.0,0.0
2022-12-14-08-02-07,1671026565.1830037,0.773987352848053,0.0,0.0,0.0,0.0,0.0
2022-12-14-08-02-07,1671026565.1996944,0.773987352848053,0.0,0.0,0.0,0.0,0.0
2022-12-14-08-02-07,1671026565.2163413,0.773987352848053,0.0,0.0,0.0,0.0,0.0
2022-12-14-08-02-07,1671026565.233024,0.773987352848053,0.0,0.0,0.0,0.0,0.0
2022-12-14-08-02-07,1671026565.2496643,0.773987352848053,0.0,0.0,0.0,0.0,0.0
2022-12-14-08-02-07,1671026565.2663417,0.773987352848053,0.0,0.0,0.0,0.0,0.0
2022-12-14-08-02-07,1671026565.2830641,0.773987352848053,0.0,0.0,0.0,0.0,0.0
2022-12-14-08-02-07,1671026565.301525,0.773987352848053,0.0,0.0,0.0,0.0,0.0
2022-12-14-08-02-07,1671026565.3163266,0.773987352848053,0.0,0.0,0.0,0.0,0.0
2022-12-14-08-02-07,1671026565.3329842,0.773987352848053,0.0,0.0,0.0,0.0,0.0
2022-12-14-08-02-07,1671026565.349657,0.773987352848053,0.0,0.0,0.0,0.0,0.010345990769565105
2022-12-14-08-02-07,1671026565.3663511,0.773987352848053,0.0,0.0,0.0,0.0,0.023253656923770905
2022-12-14-08-02-07,1671026565.3829885,0.773987352848053,0.0,0.0,0.0,0.0,0.023253656923770905
2022-12-14-08-02-07,1671026565.3996973,0.773987352848053,0.0,0.0,0.0,0.0,0.023253656923770905
2022-12-14-08-02-07,1671026565.4163287,0.773987352848053,0.0,0.0,0.0,0.0,0.023253656923770905
2022-12-14-08-02-07,1671026565.432988,0.773987352848053,0.0,0.0,0.0,0.0,0.023253656923770905
2022-12-14-08-02-07,1671026565.44966,0.773987352848053,0.0,0.0,0.0,0.0,0.023253656923770905
2022-12-14-08-02-07,1671026565.4663305,0.773987352848053,0.0,0.0,0.0,0.0,0.03616131469607353
2022-12-14-08-02-07,1671026565.4830017,0.7563051581382751,0.0,0.0,0.0,0.0,0.03616131469607353
2022-12-14-08-02-07,1671026565.4996634,0.7563051581382751,0.0,0.0,0.0,0.0,0.03616131469607353
2022-12-14-08-02-07,1671026565.5163453,0.7563051581382751,0.0,0.0,0.0,0.0,0.03616131469607353
2022-12-14-08-02-07,1671026565.5329845,0.7563051581382751,0.0,0.0,0.0,0.0,0.03616131469607353
2022-12-14-08-02-07,1671026565.549671,0.7563051581382751,0.0,0.0,0.0,0.0,0.03616131469607353
2022-12-14-08-02-07,1671026565.5663095,0.7563051581382751,0.0,0.0,0.0,0.0,0.07484114170074463
2022-12-14-08-02-07,1671026565.583011,0.7563051581382751,0.0,0.0,0.0,0.0,0.07665425539016724
2022-12-14-08-02-07,1671026565.5999026,0.7563051581382751,0.0,0.0,0.0,0.0,0.07665425539016724
2022-12-14-08-02-07,1671026565.6163359,0.7563051581382751,0.0,0.0,0.0,0.0,0.11166466772556305
2022-12-14-08-02-07,1671026565.632981,0.7563051581382751,0.0,0.0,0.0,0.0,0.11352095752954483
2022-12-14-08-02-07,1671026565.6496527,0.7563051581382751,0.0,0.0,0.0,0.0,0.11352095752954483
2022-12-14-08-02-07,1671026565.666322,0.7563051581382751,0.0,0.0,0.0,0.0,0.12457233667373657
2022-12-14-08-02-07,1671026565.6829915,0.7563051581382751,0.0,0.0,0.0,0.0,0.12457233667373657
2022-12-14-08-02-07,1671026565.6996598,0.7563051581382751,0.0,0.0,0.0,0.0,0.13562370836734772
2022-12-14-08-02-07,1671026565.7163405,0.7503650188446045,0.0,0.0,0.0,0.0,0.14848820865154266
2022-12-14-08-02-07,1671026565.7330008,0.7503650188446045,0.0,0.0,0.0,0.0,0.14848820865154266
2022-12-14-08-02-07,1671026565.7496665,0.7503650188446045,0.0,0.0,0.0,0.0,0.14848820865154266
2022-12-14-08-02-07,1671026565.7663,0.7503650188446045,0.0,0.0,0.0,0.0,0.14848820865154266
2022-12-14-08-02-07,1671026565.7829754,0.7503650188446045,0.0,0.0,0.0,0.0,0.14848820865154266
2022-12-14-08-02-07,1671026565.7996602,0.7356528639793396,0.0,0.0,0.0,0.0,0.14848820865154266
2022-12-14-08-02-07,1671026565.8163118,0.7356528639793396,0.0,0.0,0.0,0.0,0.14848820865154266
2022-12-14-08-02-07,1671026565.8329904,0.7356528639793396,0.0,0.0,0.0,0.0,0.14481879770755768
2022-12-14-08-02-07,1671026565.8496528,0.7356528639793396,0.0,0.0,0.0,0.0,0.14481879770755768
2022-12-14-08-02-07,1671026565.866357,0.7356528639793396,0.0,0.0,0.0,0.0,0.14481879770755768
2022-12-14-08-02-07,1671026565.8830056,0.7356528639793396,0.0,0.0,0.0,0.0,0.11166466772556305
2022-12-14-08-02-07,1671026565.9014838,0.7356528639793396,0.0,0.0,0.0,0.0,0.08589252084493637
2022-12-14-08-02-07,1671026565.9175537,0.7356528639793396,0.0,0.0,0.0,0.0,0.04902581125497818
2022-12-14-08-02-07,1671026565.934566,0.7356528639793396,0.0,0.0,0.0,0.0,0.04535640776157379
2022-12-14-08-02-07,1671026565.9497402,0.7356528639793396,0.0,0.0,0.0,0.0,0.04535640776157379
2022-12-14-08-02-07,1671026565.9663236,0.7356528639793396,0.0,0.0,0.0,0.0,0.04535640776157379
2022-12-14-08-02-07,1671026565.9830322,0.7356528639793396,0.0,0.0,0.0,0.0,0.04535640776157379
2022-12-14-08-02-07,1671026565.999698,0.7356528639793396,0.0,0.0,0.0,0.0,0.04535640776157379
2022-12-14-08-02-07,1671026566.0163736,0.7356528639793396,0.0,0.0,0.0,0.0,0.04535640776157379
2022-12-14-08-02-07,1671026566.0330384,0.7356528639793396,0.0,0.0,0.0,0.0,0.04535640776157379
2022-12-14-08-02-07,1671026566.0496929,0.7356528639793396,0.0,0.0,0.0,0.0,0.08589252084493637
2022-12-14-08-02-07,1671026566.0663736,0.7474640607833862,0.0,0.0,0.0,0.0,0.12457233667373657
2022-12-14-08-02-07,1671026566.083059,0.7474640607833862,0.0,0.0,0.0,0.0,0.16139589250087738
2022-12-14-08-02-07,1671026566.099694,0.7474640607833862,0.0,0.0,0.0,0.0,0.22403472661972046
2022-12-14-08-02-07,1671026566.1163628,0.7474640607833862,0.0,0.0,0.0,0.0,0.22584787011146545
2022-12-14-08-02-07,1671026566.1335816,0.7474640607833862,0.0,0.0,0.0,0.0,0.26271453499794006
2022-12-14-08-02-07,1671026566.1497,0.7474640607833862,0.0,0.0,0.0,0.0,0.26271453499794006
2022-12-14-08-02-07,1671026566.1663508,0.7474640607833862,0.0,0.0,0.0,0.0,0.26452767848968506
2022-12-14-08-02-07,1671026566.1829798,0.7474640607833862,0.0,0.0,0.0,0.0,0.26452767848968506
2022-12-14-08-02-07,1671026566.1998515,0.7326828241348267,0.0,0.0,0.0,0.0,0.2755790650844574
2022-12-14-08-02-07,1671026566.2167368,0.7326828241348267,0.0,0.0,0.0,0.0,0.2755790650844574
2022-12-14-08-02-07,1671026566.2330484,0.7326828241348267,0.0,0.0,0.0,0.0,0.2755790650844574
2022-12-14-08-02-07,1671026566.2496774,0.7326828241348267,0.0,0.0,0.0,0.0,0.28663042187690735
2022-12-14-08-02-07,1671026566.2663321,0.7326828241348267,0.0,0.0,0.0,0.0,0.28663042187690735
2022-12-14-08-02-07,1671026566.2830095,0.7326828241348267,0.0,0.0,0.0,0.0,0.28663042187690735
2022-12-14-08-02-07,1671026566.2996666,0.7326828241348267,0.0,0.0,0.0,0.0,0.28663042187690735
2022-12-14-08-02-07,1671026566.3163352,0.7326828241348267,0.0,0.0,0.0,0.0,0.28663042187690735
2022-12-14-08-02-07,1671026566.3330112,0.7326828241348267,0.0,0.0,0.0,0.0,0.2884867191314697
2022-12-14-08-02-07,1671026566.3497179,0.7326828241348267,0.0,0.0,0.0,0.0,0.2884867191314697
2022-12-14-08-02-07,1671026566.3663037,0.7326828241348267,0.0,0.0,0.0,0.0,0.2884867191314697
2022-12-14-08-02-07,1671026566.382989,0.7326828241348267,0.0,0.0,0.0,0.0,0.2884867191314697
2022-12-14-08-02-07,1671026566.399668,0.7326828241348267,0.0,0.0,0.0,0.0,0.2884867191314697
2022-12-14-08-02-07,1671026566.4163094,0.7326828241348267,0.0,0.0,0.0,0.0,0.2884867191314697
2022-12-14-08-02-07,1671026566.4330056,0.7326828241348267,0.0,0.0,0.0,0.0,0.2884867191314697
2022-12-14-08-02-07,1671026566.449671,0.7326828241348267,0.0,0.0,0.0,0.0,0.2903429865837097
2022-12-14-08-02-07,1671026566.4663363,0.7474640607833862,0.0,0.0,0.0,0.0,0.2903429865837097
2022-12-14-08-02-07,1671026566.483015,0.7474640607833862,0.0,0.0,0.0,0.0,0.2903429865837097
2022-12-14-08-02-07,1671026566.5014806,0.7474640607833862,0.0,0.0,0.0,0.0,0.2811047434806824
2022-12-14-08-02-07,1671026566.517497,0.7474640607833862,0.0,0.0,0.0,0.0,0.2719096541404724
2022-12-14-08-02-07,1671026566.5335126,0.7474640607833862,0.0,0.0,0.0,0.0,0.18716803193092346
2022-12-14-08-02-07,1671026566.5496686,0.7474640607833862,0.0,0.0,0.0,0.0,0.13743683695793152
2022-12-14-08-02-07,1671026566.5663195,0.7474640607833862,0.0,0.0,0.0,0.0,0.13743683695793152
2022-12-14-08-02-07,1671026566.582962,0.7474640607833862,0.0,0.0,0.0,0.0,0.07484114170074463
2022-12-14-08-02-07,1671026566.5996382,0.7474640607833862,0.0,0.0,0.0,0.0,0.03616131469607353
2022-12-14-08-02-07,1671026566.616319,0.7474640607833862,0.0,0.0,0.0,0.0,0.023253656923770905
2022-12-14-08-02-07,1671026566.633019,0.7326828241348267,0.0,0.0,0.0,0.0,0.0
2022-12-14-08-02-07,1671026566.649656,0.7326828241348267,0.0,0.0,0.0,0.0,0.0
2022-12-14-08-02-07,1671026566.6663272,0.7326828241348267,0.0,0.0,0.0,0.0,0.0
2022-12-14-08-02-07,1671026566.6829922,0.7326828241348267,0.0,0.0,0.0,0.0,0.0
2022-12-14-08-02-07,1671026566.6996498,0.7326828241348267,0.0,0.0,0.0,0.0,0.0
2022-12-14-08-02-07,1671026566.7163305,0.7326828241348267,0.0,0.0,0.0,0.0,0.0
2022-12-14-08-02-07,1671026566.7330053,0.7326828241348267,0.0,0.0,0.0,0.0,0.0
2022-12-14-08-02-07,1671026566.74968,0.7326828241348267,0.0,0.0,0.0,0.0,0.0
2022-12-14-08-02-07,1671026566.7663233,0.7297818064689636,0.0,0.0,0.0,0.0,0.0
2022-12-14-08-02-07,1671026566.7830505,0.7297818064689636,0.0,0.0,0.0,0.0,0.0
2022-12-14-08-02-07,1671026566.8005354,0.7297818064689636,0.0,0.0,0.0,0.0,0.0
2022-12-14-08-02-07,1671026566.8163645,0.7297818064689636,0.0,0.0,0.0,0.0,0.0
2022-12-14-08-02-07,1671026566.8330028,0.7297818064689636,0.0,0.0,0.0,0.0,0.0
2022-12-14-08-02-07,1671026566.8496432,0.7297818064689636,0.0,0.0,0.0,0.0,0.0
2022-12-14-08-02-07,1671026566.8663383,0.7297818064689636,0.0,0.0,0.0,0.0,0.0
2022-12-14-08-02-07,1671026566.8830278,0.7297818064689636,0.0,0.0,0.0,0.0,0.0
2022-12-14-08-02-07,1671026566.8996594,0.7297818064689636,0.0,0.0,0.0,0.0,0.0
2022-12-14-08-02-07,1671026566.9163866,0.7297818064689636,0.0,0.0,0.0,0.0,0.0
2022-12-14-08-02-07,1671026566.9330704,0.7297818064689636,0.0,0.0,0.0,0.0,0.0
2022-12-14-08-02-07,1671026566.9496918,0.7297818064689636,0.0,0.0,0.0,0.0,0.0
2022-12-14-08-02-07,1671026566.966354,0.7297818064689636,0.0,0.0,0.0,0.0,0.0
2022-12-14-08-02-07,1671026566.9829984,0.7297818064689636,0.0,0.0,0.0,0.0,0.0
2022-12-14-08-02-07,1671026566.9997349,0.7297818064689636,0.0,0.0,0.0,0.0,0.0
2022-12-14-08-02-07,1671026567.0163364,0.7297818064689636,0.0,0.0,0.0,0.0,0.0
